order_id	rate_detail	rate_num
5.77E+17	我写的最迟时间是十一点五十 让我等了二十分钟！！！真的很讨厌等人了！！！！！	1
5.77E+17	一次很不错的旅程，司机还发水喝，体贴乘客，期待还有机会与之同行，/:strong	3
5.77E+17	没素质，懒得为这种人再多说一个字，没送到目的地	1
5.77E+17	司机态度非常好，希望下次还能相遇乘坐他的车	2
5.77E+17	这个车是我做车最难忘的一次，司机狐臭太大味道了，我实在是受不了呀，但是还不好意思说	1
5.77E+17	用了两台手机接单，一台车5个乘客，接人用了很长时间，送人也用了很长时间。	1
5.77E+17	手机没电，才充到电，呵呵，非常感谢滴滴司机的接送，人很好，很随和，必须给你个赞?	2
5.77E+17	不想说了，一个小时车程坐了2个半小时，我能说什么？一个轿车换成了长安车，面包车这种，而且找不到路！乱开	1
5.77E+17	不是拼车费用_半个小时路程一个多小时才送到	1
5.77E+17	我没有拼车结果车上还有其他人，车主自己看错时间还要求我早点出发和让我自己取消行程，被我拒绝，我希望能得到你们的处理结果，谢谢！	1
5.77E+17	师傅人很好 因为人数原因上车发了火 给师傅说一声不好意思 下次有机会我还做你的车	3
5.77E+17	司机人很好，和蔼可亲，很诚恳踏实，很希望和他成为朋友	3
5.77E+17	约的是21:50 23:00才到 迟到一个小时你敢信？一点半才到家你敢信？我们的时间就不值钱？	1
5.77E+17	师傅人很好，同行的人比较没素质。师傅一直忍没有发脾气	3
5.77E+17	一个小时的路程 跑了三个小时 都可以跑来回了	1
5.77E+17	就带我们两个人回来全程高速跟包车一样感谢师傅	3
5.77E+17	司机师傅帅气，幽默，车内干净整洁，就问滴滴师傅结婚了吗？准备介绍一个对象给他。期待同行。	2
5.77E+17	挺好的，都是渠口的，哈哈哈，很幽默，希望有机会还能遇到吧	3
5.77E+17	迟到，11:50的单，12:00才接到我，本来应该出发，硬是在增城转了1个钟转到13:00才出发回顺德。本来是为了参加老家14:00点钟的饭局，硬是将我15:30分才送到，真的缺德这个司机，我坐大巴也不用3.5小时！	1
5.77E+17	师傅特别特别好，一开始有点儿事晚到了，很耐心的等着。非常愉快的一次行程！谢谢	3
5.77E+17	堵车还是怎么回事，时间太长，用了三个半小时	1
5.77E+17	不专心开车，一直和旁边的朋友聊天，为了省十块过路费不走导航路，而走山路  绕了好久	1
5.77E+17	我第一次打滴滴顺风车还遇到一个老乡这个车主幽默风趣很好的一个车主	3
5.77E+17	确认晚了，抱歉！很好沟通的一个帅小伙！因为赶时间提前说了，就提早过来接了！	3
5.77E+17	司机超帅的，人很好  活地图哈哈哈期待下次同行	3
1.15E+18	迟到一分钟，就不耐烦打电话说什么大家都上班，时间宝贵。谁都有个意外发生好吧。	1
5.77E+17	车主人很好，着急赶车结果师傅一路加快，还多送了一段路程，谢谢车主！	3
5.77E+17	强烈要求打赏  也就算了  给完打赏完了 上高速还要我出高速费  对这人我都无语了   说什么我不出高速费的话  没法带我  还要在路上等有没有还走的	1
5.77E+17	玩手机，而且师傅太会挣钱了吧，车上俩人，还要再拉俩人	1
5.77E+17	还没到目的地就要人确认到达，发信息要求加钱	1
5.77E+17	司机开车很注意安全，很礼貌，而且送到目的地。给32个赞	3
5.77E+17	特别差劲，接的时候不在定位位置，我打的不拼车，一上车三个座位上都挤着人，赶时间，凑合坐了，结果说了半天到侧门，还是给我拉到了正门，我又要自己走很远，再也不坐这个车，一万个不满意！！！！	1
5.77E+17	我坐一百次可能才给一次差评吧 给您了 呵呵 真的要气炸了	1
5.77E+17	师傅人很好，很热心，开车技术好！下次还想坐他的车。	3
5.77E+17	司机哥哥态度超级好 希望以后做顺风车还会坐到 谢谢	3
5.77E+17	老司机很绅士，服务态度也很好，开车很稳，很会照顾客人的的需要，值得信赖	3
5.77E+17	向拼车的人分别收了过路费15块。上车前未说明还有人拼车，让我白等一个半小时	1
1.15E+18	接我的时候不按定位来，打电话让我走到他在的位置，而且还说这是顺风车，本来就没有必要按客户的定位来接，要双方都方便的地方才行，毕竟不是快车什么的，快车才要按指定地点接送，我用滴滴到现在第一次听司机这么说，不知道滴滴平台是不是真的这样规定顺风车和快车的	1
5.77E+17	本来坐顺风车，就预着司机要接单拼车的，都可以理解，但此司机上了高速还一直玩手机，试图接单，一边开着车，一边接单，下了高速还要往回兜20公里去接人，最后还被放飞机，这个我不说什么，但是麻烦以后高速开车请不要玩手机，注意安全，提醒各位，此车慎坐，没事还好，出了事找谁去，两个小时的路程走了四个小时	1
5.77E+17	大哥非常贴心，得知我晕车后开的很平稳，还问我晕不晕，赞一个。	3
5.77E+17	师傅人很好 很不错的一次出行 再次谢谢师傅了	3
5.77E+17	司机身上的脚臭味真的是熏了我一个多小时 冬天的大早上 开着窗都不敢正常呼吸	1
5.77E+17	没有送到指定地点 我一个外地人 不认识路 让我往回走 自己走过去	1
5.77E+17	很帅气，自信，魅力，开车技术不错。期待下次相遇。	2
5.77E+17	师傅老大哥很和蔼可亲，一路跟我们介绍附近有什么好玩的。怎么去县城。很棒的旅程	3
1.15E+18	不满意，司机没说实话，我拼的是2个人的座，只有一个座位，司机私下拉人，不诚信，跟我说是两个大人两个孩子还有一个小姑娘，实际还多了一个人，非常不满意，钱花的很冤枉	2
5.77E+17	杨师傅，很热情，一路上聊的很嗨。?像是我人生的导师，学到不少知识。	3
5.77E+17	这是一种缘分呀。哈哈，茫茫人海中偏偏滴滴到了您。	2
5.77E+17	非常耐心，我变换了起点，车主也并没说什么，问清地点就来接了	3
5.77E+17	车里那个臭的，另外的拼客一点都不顺路还接单，一个半小时的路跑了四个半小时，超级差的一次体验！狂晕	1
5.77E+17	态度非常不友好 说话带脏字 撵我下车 没有到达目的地 挺大个岁数了 没有教养	1
5.77E+17	感谢，大雪的天气还把我和baby送到小区内，2018最好顺风叔叔！	3
5.77E+17	车小。又要装多人。上高速都总玩，总看手机，迟早会出事的。滴滴应该要多提高下司机的素质长行了。说他二句，还想打架一样。唉。。。。	1
5.77E+17	为人和蔼可亲，善于表达，驾车稳当，自带导航，期待下次同行	2
5.77E+17	有点点不愉快吧，虽然服务还是好的，但是拼座成功让额外加高速路费，还问我愿意不？难道我说我不愿意就不让我坐了吗？！我的权益在哪里？！希望大家不要再容忍和纵容这种滴滴师傅的行为！这次我认了，因为讲好了，不然对方给我取消我也不好再预约，下次我坚决不认！	1
5.77E+17	他说14:30接我。我一直的等到16:00。然后拉着我满城转圈到处拉人。一直墨迹到18：00一车人都拉满了。还反方向跑了好久。他车上其他人都收100多。我滴滴约的就300？	1
5.77E+17	未按时间来接我，未送到目的地叫我自己走路几百米	1
5.77E+17	一共坐车3个人，司机还问几个人，还写着没拼车成功	1
5.77E+17	美女车主，新车，车内很香，车主驾驶水平很稳，还给我顺带了我的一个同事，期待再次搭她的车	3
5.77E+17	车来的非常平稳  服务态度非常好  和姐姐姐聊的很开心	3
5.77E+17	车里还有一个人，我要求开窗户，她还不让我开	1
5.77E+17	司机好热心，主动下车帮忙拿行李箱，好司机。	3
5.77E+17	司机就是一个笑面虎！看你评论蛮不错的 今天见识到了 老好人的表面功夫做的好极了呵呵。1.私自在滴滴平台外私自拼车并未提前告知我 也不愿意按拼车价格算 反而很凶很无赖的质问我拼车和你有什么关系啊？2.才接了我不到两分钟把我半路放下来 3！下车前一直说脏话 骂我是biao z！司机你嘴巴这么毒 生活一定很苦吧 贪心也要有个度  四十几岁的人了 先学会做人吧	1
5.77E+17	一辆车坐五个人我觉得过分了⋯⋯迟到一个小时我觉得也过分了	1
5.77E+17	迟到了20多分钟，说是塞车，好吧，等到好晒⋯⋯	2
5.77E+17	好评⋯⋯因为堵车，没能按时间上车，司机师傅很有耐心	2
5.77E+17	谢谢你与我老婆同行 帮提那么多东西 谢了！	3
5.77E+17	走过去300米找他的，没有在准确地点接人⋯⋯	1
5.77E+17	时不时去按他的手机，我也不知道在干嘛。最主要的是他乱收钱，我请问他可以送进学校宿舍楼下吗？他同意了！然后要我十块钱，我说五块（因为外来车辆出去需要两块钱）他不同意非要十块，他还说把我拉出学校，然后就耗着，欺负我们这些学生。还出语打击我打滴滴的行为。开学敲诈？	1
5.77E+17	很不错的阳光男孩！感谢您的顺风搭载！期待下次相遇！	3
5.77E+17	非常好的司机大哥，人很善良，儒雅，车辆整洁舒适，非常准时，谢谢！	3
5.77E+17	师傅人真的超级超级好   一路上给我们讲解   棒棒哒	3
5.77E+17	很友善的人，行理忘记拿了，又麻烦他给我送回来，棒棒哒	3
5.77E+17	差评，高速费既然还要我们出，以前坐顺风车，都是司机的	1
1.15E+18	其实我想全选的，结果只能选三个，霞姐记得下次再带我	3
5.77E+17	首先对于弄脏了您的座椅表示抱歉?ω?其次感谢您送我们到工地门前，谢谢！	3
1.15E+18	他说定位错误，不愿去。没退单未到目的地，搞不清是我点错还是他看错定位	1
5.77E+17	不拼车的价格车上却拉了四五个人，车主不实在，应该提前告知清楚，拼车有拼车的价，既然拉别人了，还收我们不拼的价就不实在了，不是在乎这几块钱，社会有准则，大家都遵守才能促进人民素质的提高	1
5.77E+17	路程可以，但是我交的不拼客的钱，您拼客这样不好吧	2
5.77E+17	这司机太没素质了，每次拼有人都说是亲戚??要人开没有拼车的价格	1
5.77E+17	迟到二十七分钟；车内有乘客吸烟；从原定时间四十分钟就可以走完的路程用了九十分钟，日。	1
5.77E+17	第一，车主吃到半小时，第二，孩子咳嗽不小心吐了点水在车坐垫上，他让我们给他洗车，由于在平里店没找到洗车的，最后赔偿30	1
5.77E+17	不想说什么了 我只能说两个路都不一样 要一起拼车搞不懂真的 都是相反的路 醉了 我都迟到了 罚款 一个车做四个人 虽然都是在虎门 我想说的是两个路方向相反 那个地方又这么的p?b	1
5.77E+17	我坐动车要来不及了，司机一直在带我在市区绕路接另一个乘客。刚上顺风车就跟我要求多收两块钱车费。现在我动车迟到了没赶上。晚上还要多花钱去住福州酒店，请问这怎么算？呵呵！	1
5.77E+17	私下带散客还让我付未拼成价的钱。呵呵，够聪明的	1
5.77E+17	私自要求额外收费，不同意就绕路，态度不好，因不同意加费恶意刹车	1
5.77E+17	每个师父都这么好这么帅的话，地球就没有战争了	3
5.77E+17	明明拼车了。然后应该没有走平台。让我正常不拼车付款	1
5.77E+17	一堆人 还有一个婴儿  特别拥挤 我的上帝	1
5.77E+17	重要的事情说三遍   好  好非常好   期待下次同行	3
5.77E+17	开车技术不行 女司机 总熄火  找不到地方 一个小时的车程走了两个小时  女司机 太可怕了	1
5.77E+17	师傅开车真是锱铢必较啊 大致定位多走一步都不肯	1
5.77E+17	不明白为何顺风车价格24.8元变成快车价格35元。	1
5.77E+17	拼车太多，而且没提前说，不知道是不是穷疯了，那么远的客户也接	1
5.77E+17	绕远路，耽误时间，四十多分钟的路程绕路一个多小时	1
5.77E+17	师傅 接单之后私自拉客 为了拉客 让我们等了将近一小时 本来就算了 不说什么了 最后下车时候 态度恶略跟上车时候感觉换个人一样 滴滴公司怎么允许这样的师傅接单呢请问？请贵单位给予处理 谢谢。	1
5.77E+17	对路不熟悉   服务极差   态度及其恶劣  不配当司机	1
5.77E+17	中国好司机，临时改变乐目的地，依然能够给我送到。很感谢	3
5.77E+17	没按照约定的时间接我而且对路及其不熟，让我多走了很长一段路，还不如坐公交	1
5.77E+17	小哥哥超级善良，送到公寓门口还帮忙拿行李?	3
5.77E+17	很不错 还帮我指路 怕我赶不上车 一路开快???  很健谈	3
5.77E+17	没送到指定地点，不退现金，只给免单，手续费还让自己出，出门前司机没说不可以带小孩，接到客之后还说怎么还带个孩子，服务差，严重差评	1
5.77E+17	路况不熟悉，平时两个小时不到的路程，愣是走了3个半小时	1
5.77E+17	选择不拼车但是实际拼车，且收了不拼车的费用	1
5.77E+17	说好从蔡甸接一位乘客就上高速，结果又绕到光谷接人，出个武汉市就花了将近两个小时！绕的太远啦！	1
5.77E+17	半个小时的路程花了也将近一个半小时，各种找不到路，分分钟急刹车，变道。	1
5.77E+17	六点五十的单八点十多分才来接人 还加收我五十块	1
5.77E+17	一般我打快车或者顺风车，司机都会主动帮忙搬一下行李上车或下车。他是个特例。因为我也不好意思说，只能自己搬行李，加上这几天有腰痛腰伤。	1
5.77E+17	车型很小，车上拼的人太多，对自己和乘客都不负责任。	1
5.77E+17	没有送到指定位置，需要自己走过去，一个女的还抱着小孩领着行李，太离谱！以后不想遇到！	1
5.77E+17	接到我走有一会有要过路费，我砧可以走低速他不同意，非要过路费	1
5.77E+17	中国好司机，很准时，驾驶平稳，非常热情。期待下次同行。	3
5.77E+17	姐姐很和蔼，同行的姐姐也很健谈，期待下次一同出行！	3
5.77E+17	有同行乘客最好提前告知，这样更方便安排时间	2
1.15E+18	非常好 妈妈坐车都会晕车 这次竟然没有晕车的感觉 开车平稳 服务好 人也长得帅 好评！	3
5.77E+17	心态有问题，危险人物，建议滴滴不能用此人，不然早晚出事！！！	1
5.77E+17	叔叔人很好还帮我提箱子来着?开车超稳我一点都没晕车嘻嘻(?B︶B?)	3
5.77E+17	第一，司机说2点出发 实际上快三点才接到我。	1
5.77E+17	迟到了一点，司机还是耐心的等待，态度很友好，车内整洁干净！	3
5.77E+17	第一次给差评，打顺风车出还要我们出高速费，也没意见了，多送两百米都不愿意，打车的时候感谢费白给了。一下子对滴滴打车评价太差了	1
5.77E+17	什么破车啊，急刹车老是急刹车，车子老是歇火。车子里面很脏，这样的车，希望下次不要坐了。	1
5.77E+17	人品太差，说话太冲，自己没到目的地非让我们下车说到了，在要求下又走了一段，但也没到目的地，我们自己过去的	1
5.77E+17	歌很好听〜人也超级好〜把我送到了想去的位置〜比心心〜	3
5.77E+17	他迟到不肯取消我的行程 不知道路 一直在乱走	1
5.77E+17	态度极差，嗓门高，没礼貌，没素质，想多赚钱，却没有素质没有能力，也是很可悲	1
5.77E+17	哈哈哈，太幸福了，因为当时还得去找另一个师傅那儿，这师傅找了好久	3
1.15E+18	绕路有点远。。晕车的人有点想哭 但司机人很好	2
5.77E+17	原本20分钟能到的路程，花了一个多小时。更奇葩的是另外一个拼友中途要去办事，让我在那里干等。	1
1.15E+18	不懂滴滴软件，明明顺风车一起接了其他人，付款的时候却显示没有拼车，而且司机还不承认，各种理由，花冤枉钱，也是够了。我想问，滴滴软件这个弊端怎么处理	1
5.77E+17	我订的是不拼车，结果车上加司机三个人，应该是其家属，原本20多分钟可以到的，开了40多分钟才到，绕路了！最后还不按我订位的目的地送达，让我走了一大段路，最近叫滴滴5次，有三次都是带着家属们同行的，请问这是属于不拼车还是拼车？遇到这种情况怎么处理，是按不拼车来收费，还是拼车的来收费？	1
5.77E+17	歌很好听 下班时候听着歌很放松 车内整洁 好评 嘿嘿~	3
5.77E+17	司机让我取消订单，想要线下收费，还让我主动打电话，服务态度极差	1
5.77E+17	不打招呼私自绕很远路接人 不是在拼单里的，导致我比预计到目的地晚很多 ，耽误了重要的事情！	1
5.77E+17	第二次同行了、又聊了一路，每次都聊得很开心、大叔心态特别好，期待下次再同行，	3
5.77E+17	车内很干净，也很舒适，司机驾驶既快又平稳，	3
5.77E+17	希望下次有机会再和叔叔一起走，真的是非常好的一个人，	3
5.77E+17	司机人很好，车内略微有点气闷，整洁度有待提高，顺风车平台也许可以为新注册的顺风车车主制作一个使用流程的视频。以上	1
5.77E+17	非常棒的服务，后面自己忘了手机上确认到达，有点不好意思。	3
5.77E+17	都快热挂了都不给开空调。两个小i时的路程兜兜转转了四个小时。还绕路	1
5.77E+17	车开的比较平稳，司机态度好，希望有机会再合作	2
5.77E+17	师傅人很好，非常感谢，孩子杯子落车里了，师傅又给送回来了	3
5.77E+17	特别讲信用，还为我特地跑一趟?非常非常感谢?绝对是值得信任的好车主！祝生意越做越好?	3
5.77E+17	说了前门前门   结果把我放在后门对面的路边，私下拼车，	1
5.77E+17	非常幸运，无所不知，相互关注一下，想了解一下汽车，这里留不了联系方式	3
5.77E+17	哇 车真帅真帅真帅(⊙?⊙)?太棒了666	3
5.77E+17	我坐的是顺风车车上明明有人，系统却是按照未拼成单的计价方式给我计算的	1
5.77E+17	接的拼车人路线相差太远了吧，而且司机导航都不怎么会。多费了快一个小时	1
5.77E+17	既然不愉快下次就不要同行，感谢您这次辛苦付出，谢谢。不再会	1
5.77E+17	车内干净整洁，服务周到，希望下次还能约到车主！非常好	3
5.77E+17	开车稳当，司机师傅为人诚实，忠实，非常好！	3
5.77E+17	是一位很有亲和力的师傅，是很健谈的师傅，希望下次再一次与你同行，好人一生平安	3
5.77E+17	很暖的小哥哥，给送到了楼底下，在我取消行程准备拖着行李走回来的情况下有人接单^ω^^ω^ 开心呀！	3
5.77E+17	师傅人很好，车辆干净卫生，希望下次与你同行，谢谢	3
5.77E+17	危险驾驶，做他的车都是提心吊胆。车上十几分钟就打一个电话	1
5.77E+17	参加婚礼虽然晚了5分钟，但是师傅还是很给力的帮忙送到，很不错的	3
5.77E+17	帮男朋友滴车回来 应该到苏宁易购门口的 他说让在风采路自己走过去 不然兜路太远 男朋友拒绝了 本来就不远 一中路过来到苏宁也很近 平时咱们开车也是这样来的  后来他才送到目的地  男朋友让给差评 估计态度有问题了	1
5.77E+17	非常感谢，还帮我家老太太送上楼，太感谢您了。	2
5.77E+17	很准时，开车也很稳，希望下次也能坐上你的车！	3
5.77E+17	特别好的人，我都迟到了好久，一直等我都没说一句	3
5.77E+17	服务态度好，高富帅，么么哒，你是我的小可爱	3
5.77E+17	为方便自己后面接单绕行太远，20分钟搞的一个小时才到	1
5.77E+17	车很干净，人很和善，开车沉稳，坐的舒服！谢谢！	2
5.77E+17	下大雪，问过是否准时，说可以准时到达，结果迟到了10分钟，挨冻了，又冷又凉。	1
5.77E+17	遇到一个美妞超幸福，车里香香的，聊的很开心	3
1.15E+18	我遇到顺风车司机里最好的一个！人真的超级nice啊！超级好！超级有礼貌有耐心啊！	3
5.77E+17	下车之后一直叫我们补钱之后还打电话让我们给感谢费并且用脏话辱骂我们！	1
5.77E+17	明明车里有乘客，还按拼座不成功收费，服务太差	1
5.77E+17	暖男一枚，非常贴心有礼貌，期待下次再坐你的车	3
5.77E+17	很好人的一个前辈，因为一些小意外兜兜转转很久才上到车 也没有不耐烦感觉人真的很好	3
1.15E+18	我滴滴上显示未拼成，车主实际私下拉了三个乘客，走单付支付宝，车内很挤，四个乘客一路挤到目的地	1
5.77E+17	不拼单的价格上车时后面坐着一个人，我座副驾驶，女朋友坐后排，路上刹车很急很频繁，有可能是手动档原因，这个我可以不计较，到目的地了，我刚开门下车，关了副驾驶的门，去后座准备扶我女朋友，后门还开着我女朋友脚刚垮下来，一只脚在车上一只脚在地上 车就往前开，我女朋友差点摔倒，脚还扭了下，问题是我女朋友已经六个月身孕了，如果出点事怎么办，车主一句话没说过，连个对不起也没说，车就开走了	1
5.77E+17	他说有两辆车，车上有两个人去，却拼不了车，一辆车收两辆车的费，有点黑，有点坑，另外有点凶	1
5.77E+17	老妈带孩子去车站，直接停到楼下了，还帮忙搬的行李，非常感谢	3
5.77E+17	行程很愉快，就是车上顺带了其他乘客，加上车里空间不是特别大坐起来有点挤	2
5.77E+17	车主人很好，准时到达，开车技术高，一路挺开心	3
5.77E+17	很贴心，知道我赶时间后择优选择路线，驾驶技术好~	3
5.77E+17	出门忘记带东西，又热心的把我送回去等待取回东西再出发，真的很棒！	3
5.77E+17	言语轻浮，车内脏乱， 索要好评，第一次打车打到面包车  ⋯⋯	1
5.77E+17	从彩虹苑到中医院坐了1个小时，太夸张了吧，	1
5.77E+17	让我赶不上动车  两个小时都没有到目地的！！！	1
5.77E+17	好几个人拼的车，为什么按照拼不成价格收.   而且多等了半个多小时为了等那俩个人	1
5.77E+17	有为青年，很准时很守信！而且一路态度很好，有说有笑，愉快的行程，真心感谢?	3
5.77E+17	很准时贴心关注车次的时间 还帮忙照看行李 很好的一次顺风车体验	3
5.77E+17	车里特别干净，没有怪味~开车也很稳，特别满意~	3
5.77E+17	因为一些原因让司机等了我好一会_司机都没生气态度超好。人看起来也特别好	3
5.77E+17	到达准确时间是11:25一直等11:55才到达接我的地点   到达我的目的地是12:45多绕行路程 不知道路线  平时我四十分钟就能到的  太恶劣了	1
1.15E+18	开车技术好 ，安静话不多，人也很和善，能够很好照顾评有们的意见，超级?	3
5.77E+17	多走一点路，就叫加钱。很low.符合他自身的农民气质。	1
5.77E+17	连个简单的礼貌用语也没有，车里还有其他人，我提交的订单是不拼车的	1
5.77E+17	明白没拼够车主会亏，但拼友一个东一个西也算顺路，3点钟上车8点才到，中途很只塞了半小时，绕了一个大圈才送到，上车时没说要绕这么远，比大巴走的还要远，早知道坐大巴好多了。	1
5.77E+17	明明车上有3位，显示我拼车不成功，多付了几十元	1
5.77E+17	首先，车牌不服，再者，还带了别的乘客，也不说明，说的走高速也不走，训斥客人，还说客人坐顺风车就是这样的，可以带别的人，我想问滴滴公司，收的是带一个客人的钱，却还带了其他的客人，这个是你们滴滴公司允许的吗，态度极其恶劣，	1
5.77E+17	一路堵车，但是司机一路加速，刚刚赶上高铁，一路好紧张啊，好怕赶不上	2
5.77E+17	明明可以送到目的地，怕麻烦让我自己进，一个大箱子和一个大行李箱，还得找同学帮忙，我也是无语了	1
5.77E+17	明明是拼车，要我马上点上车确认到达，他再接单，要不是赶时间真心不坐，而且我点完，到地方也不给我送准确位置	1
5.77E+17	绕路去接朋友，浪费很多时间，两个人一路都在说粗话还很大声，影响我的心情	1
1.15E+18	司机私下拼车，应该给我算拼车才对，多收了我钱	1
5.77E+17	请不要在接了不拼单的单子以后，私下里又接了那么多人	2
5.77E+17	不错，车不错，干净。热打空调。知道路线很快到达	2
5.77E+17	根本没把我送到指定地点，车上带了其他人，多转了好远	1
1.15E+18	司机要分担高速费，从安庆到合肥路上去怀宁接其他乘客，安庆到怀宁这一段根本就没有走高速	1
5.77E+17	师傅态度特别好，也特别负责，大雨天的等了我很久，真是不好意思了，而且车内环境也很好，是很好很好的司机！！	3
5.77E+17	四处接客 接满为止！车很挤。严重拖延了约定时间。比预计迟到2小时！	1
5.77E+17	非常感谢给老人叫的车师傅送到家门口还打电话通知我谢谢啦	3
5.77E+17	还没到就想说到了，还离目的地挺远的，要不是知道下的地点名字	1
5.77E+17	态度差，到了中途叫我下车，因为我说到了目的地再点上车付	1
5.77E+17	塞几分钟车立马关空调，天啊，27.8度，好热啊	1
5.77E+17	车主人超级好，准时到达出发地点，很贴心，车内干净整洁，期待与车主的下次同行(●°u°●)??」！棒棒哒！！！	3
5.77E+17	90后的小伙 跟我介绍了一路合肥的现在发展和以后发展 上车下车主动帮忙拿行李 很贴心	3
5.77E+17	一个人喊得车但是我朋友突然说和我一起上车时师傅突然说加价一半然后给了朋友说有点坑才想起查查两人好多钱查出来是一个人的车钱多付了15路上给师傅说了他也无言以对然后没然后了其实有点纠结不想给差评生活都不容易但是态度问题吧后面朋友说有点吓人问我要电话号码（我先下，把朋友送到目的地地说的）	1
5.77E+17	一个半小时的路程走了仨小时 不认识路 态度不好 说八点半左右来接我 迟到了了四五十分钟 ！！	1
5.77E+17	史上最差的一次滴滴，司机迟到40分钟，明明我是不拼车，司机还私下拼车，行李还放不下，一个大大的行李箱放在座位，坐着前程难受！	1
5.77E+17	感动服务，耐心细致，微笑阳光，充满正能量，好样的。祝福你。	3
5.77E+17	中国好老公(^_^)(^_^)满满的爱，师傅帅气的很....	3
5.77E+17	司机好小气，全程走底速是他的权利，但我热得又晕又闷，真的难受，叫了两次开空调，装作听不见，不理不睬，虽然我叫的是顺风车，但也不置于叫开空调的权利都没有吧！就算小气不想开空调，也可以骗我空调坏了，不理不睬的，这服务态度不行！	1
5.77E+17	司机大姐为人热情，开车平稳，希望下次有机会再次同行！	3
5.77E+17	还拉着自己的小孩，超载一个人，小孩很吵很闹，座位坐的也有点拥挤！还迟到，路线也不清楚，时间耽搁了很久。	1
5.77E+17	车里加驾驶员已经两个人为什么还要说没有拼成	1
5.77E+17	好司机，由于钱包放皮箱里不好拿，司机还请了一顿早餐，非常感谢	3
5.77E+17	迟到  话多老是吓到我 开车玩手机 冲冲的 旁边有大巴 总是靠那么近 我真怕我下一秒就一命呜呼	1
5.77E+17	中途让我下车，嫌加钱加的少把我扔到路边，哪个汽车运营公司还有这样的员工？	1
5.77E+17	大叔人很好    很风趣    还等了我大半天    在这跟大叔说    不好意思	2
5.77E+17	当我不懂里面的道道？明明是拼车，收我未拼车价。里面的东西我都懂，别给我扯没有用的。钱可以少赚，别做亏心事。人可以活的不像样，但别活的没个人样。	1
5.77E+17	态度非常非常的好，很谦虚，热情很感恩这样的司机	3
5.77E+17	开车技术不错，打破我对女司机的成见！！！???	3
5.77E+17	线下拼车在株洲市区内接三人，每人25元，约好的18:20出发，一直在市区内接人，19:40才出发，耽误一个多小时的时间！并且开车打电话，无法沟通，没有诚信，态度恶劣！差评！希望滴滴公司严格管理！	1
5.77E+17	一点不满意，非常不满意，都没有送到地方，还迟到40分钟	1
5.77E+17	没有素质说没拼成，反而拼了个人，收我没拼成的价钱	1
5.77E+17	不去做赛车手真是白瞎了  作为顺风车主也要顾及一下乘客的感受吧  差评	1
5.77E+17	服务态度好，驾驶平稳，车技不错，能在最短时间去解决他人的问题，热情，替人着想！，必须给你点赞，望下次还能同行	3
1.15E+18	服务态度不好，既然不想来接，可以不接单，对，顺风车不是专车，但一般顺风车都是会接送。。。	1
5.77E+17	司机师傅特别可爱，因为我取票还多走了段路程，非常感谢司机师傅，非常有耐心，希望有机会可以再做他的车！	3
5.77E+17	司机师傅很好，很有耐心等待，期待下次一起同行	3
5.77E+17	司机挺礼貌的，还不错，就是拼友不够靠谱，两个女孩，一个上车了，另外一个要送人还让人等了大半个小时！！！尴尬	2
5.77E+17	年轻帅气又准时的司机，就是不太识路，期待同行	3
5.77E+17	原本两小时都不用的车程，四小时都到不了。接客都接了快两小时，不顺路也接，骗人说还有一个接完了，然后又多接了好几个！赚钱也不是这样没底线的！再也不坐顺风车了！	1
5.77E+17	对于上高速过路费需要客人出，我表示拒绝，虽然最终没出这个过路费，但心情总是不快，坐了很多次顺风车，第一个司机要求这个	1
5.77E+17	很有耐心的一个美男子师傅，非常感谢t(*?︶`*)s	3
5.77E+17	没到时间，不停的地催发信息打电话。车里还巨脏	1
5.77E+17	车上坐了三个人，说是他家人 留个位给我 当我拼不成车收费，	1
5.77E+17	等待太久太久 拼的十二点二十 一点二十才走	1
5.77E+17	开车时一直在聊天，开得特别慢，经提醒才稍微快一点，有导航不按导航来，绕一大圈耽误时	1
1.15E+18	迟到20分钟，用其它平台私下拼车，40分钟的路程，开了一个半小时，表示好绝望	1
5.77E+17	对路线不熟悉，车速太慢耽误时间，车上有媳妇儿的时候不要再接单了太吵乱指挥	1
5.77E+17	特别怕我不给钱  还特意打电话来，我也是醉了，比较做作	1
5.77E+17	态度非常好?开车很稳，很准时到达，希望下次还约	3
5.77E+17	司机师傅开车比较稳，时间观念比较好，有机会还做这个师傅的车。	3
5.77E+17	驾驶技术一流，车内整洁，服务很好，己关注，有下次	3
5.77E+17	素质极差，不送到定位的地方，在他自己家楼下停了，半夜让我自己走走找自己家，这样人你就不要接单了，闲顺丰钱少你接什么单	1
5.77E+17	我的单写了是三个人的，跟我说平台显示两个人，让我有一个人自己再叫一台？？？are you kidding 	1
5.77E+17	从塘沽到市里开了两个小时，师傅不听劝，非要听自己的，我平时最多1个小时到市里了	1
5.77E+17	很幸运成为你的第一批顾客，期待下次合作！谢谢	2
5.77E+17	很少评论，但是这次真的要评价下，非常不好。	1
5.77E+17	态度恶劣， 因私下拼车行李无法放下，让我们等了很久还然后取消订单	1
5.77E+17	这是个脾气好的难得一见的师傅，有客人改了定位没跟他说，师傅也没说什么直接去接了，真的没见过如此有耐心的师傅！赞！！	3
5.77E+17	司机很好，车内很温馨，车内自带导航，驾驶平稳，期待再次乘车	3
5.77E+17	2个小时的车程转悠了4个小时，不识路，老是跑错，浪费时间	1
